document_id,filename,product_model,block_id,block_type,text,char_count,word_count,token_estimate,page_start,page_end,page_bin,heading_depth,parent_heading_ids,section_path,topic_labels,topic_classification,evidence_shape,table_figure_flag,block_sequence,text_block_sequence,char_start,char_end,text_sha256,question_allowed,review_reason,source_frame_id,duplicate_cluster_id,exact_duplicate_cluster_id,template_duplicate_cluster_id
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,71a6cdcb-5ed7-5734-82dc-f648530df286,TEXT_BLOCK,"This chapter describes the settings for administering and maintaining your router.
For information about monitoring devices and the network and viewing the router
system information, see Monitor Devices and the Network and View Router Information
on page 64.
The chapter includes the following sections:
• Update the router firmware
• Change the admin password
• Enable admin password reset
• Reset the admin password
• Manage the router configuration file
• Manage remote access
• Access your router using the Nighthawk app
• Monitor and meter Internet traffic
• View and manage the router activity log
• Display Internet port statistics
• Check the Internet connection status, view details, and release and renew the
connection
• Restart the router from its web interface
• View router notifications
• Disable or enable LED blinking or turn off LEDs",851,137,213,119,119,P3,1,d75d9845-3716-5399-bc97-74209bf81e6f,Maintain the Router,,manual_review_pending,multi_block_procedure,False,217,108,166124,166975,3ac4b1d272f1252b052bc59b9f60cab9dfc41630031f0610e67d0ba8cc7f0fae,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:71a6cdcb-5ed7-5734-82dc-f648530df286,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,da5c53fa-7c64-5f8e-9de3-d5dea0633b41,TEXT_BLOCK,"You can log in to the router and check to see if new firmware is available, or you can
manually load a specific firmware version to your router.",144,28,36,120,120,P3,2,d75d9845-3716-5399-bc97-74209bf81e6f;3f790813-71b1-50d3-a9e3-9540bff0d1e4,Maintain the Router > Update the router firmware,,manual_review_pending,single_block,False,219,109,166976,167120,4f22549323c04126619a3e7b7e876185e8d9192b8b62ea55dcb232ef30776ad2,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:da5c53fa-7c64-5f8e-9de3-d5dea0633b41,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,498d740b-5cc5-5735-9ee2-f6ab4050cfaa,TEXT_BLOCK,"The router firmware (routing software) is stored in flash memory. You might see a
message at the top of the router pages when new firmware is available. You can respond
to that message to update the firmware or you can check to see if new firmware is
available and update the router.
**Note:** We recommend that you connect a computer to the router using an Ethernet
connection to update the firmware.
**To check for new firmware and update your router:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
4. Select **Settings > Administration > Firmware Update**.
The Firmware Update page displays.
5. Click the **Check** button.
The router finds new firmware information if any is available and displays a message
asking if you want to download and install it.
6. Click the **Yes** button.
The router locates and downloads the firmware and begins the update.
**WARNING:** To avoid the risk of corrupting the firmware, do not interrupt the update.
For example, do not close the browser, click a link, or load a new page. Do not turn
off the router.
The router restarts after the firmware is uploaded and updated. The update process
typically takes about one minute. Read the new firmware release notes to find out if
you must reconfigure the router after updating.
7. To verify that the router installed the new firmware, do the following:
a. If the login window does not open automatically, enter
**http://www.routerlogin.net** in your web browser.
b. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
c. Select **System Information**.
The page that displays shows multiple panes.
The firmware version is listed in the System Info pane.
8. To enable the router to automatically update to future firmware versions as they
become available, do the following:
a. Select **Settings > Administration > Firmware Update**.
The Firmware Update page displays.
b. In the Router Auto Firmware Update section, select the **I Agree** radio button.
c. Click the **Apply** button.
Your settings are saved.",2504,414,626,120,121,P3,3,d75d9845-3716-5399-bc97-74209bf81e6f;3f790813-71b1-50d3-a9e3-9540bff0d1e4;20634022-b52f-58d5-a6ea-e26b85619495,Maintain the Router > Update the router firmware > Check for new firmware and update the router,,manual_review_pending,multi_block_procedure,False,221,110,167121,169625,585ed7f6b8469a556537cbc0ff1a3281279c57e8047495b8435df956221c348c,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:498d740b-5cc5-5735-9ee2-f6ab4050cfaa,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,2971c826-5789-5a6d-a4f8-b8e0791efcb0,TEXT_BLOCK,"If you want to upload a specific firmware version, or your router fails to update its firmware
automatically, follow these instructions.
**Note:** We recommend that you connect a computer to the router using an Ethernet
connection to upload the firmware.
**To manually upload a firmware file to your router:**
1. Download the firmware for your router from the [NETGEAR Download Center](https://www.netgear.com/support/download/), save
it to your desktop, and unzip the file if needed.
**Note:** The correct firmware file uses an `.img` extension.
2. Read the new firmware release notes to find out if you must reconfigure the router
after updating.
3. Launch a web browser from a computer or mobile device that is connected to the
router network.
4. Enter **http://www.routerlogin.net**.
A login window opens.
5. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
6. Select **Settings > Administration > Firmware Update**.
The Firmware Update page displays.
7. Click the **Browse** button.
8. Find and select the saved firmware file on your computer.
9. Click the **Upload** button.
The router begins the update.
**WARNING:** To avoid the risk of corrupting the firmware, do not interrupt the update.
For example, do not close the browser, click a link, or load a new page. Do not turn
off the router.
The router restarts after the firmware is uploaded and updated. The update process
typically takes about one minute.
10. To verify that the router installed the new firmware, do the following:
a. If the login window does not open automatically, enter
**http://www.routerlogin.net** in your web browser.
b. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
c. Select **System Information**.
The page that displays shows multiple panes.
The firmware version is listed in the System Info pane.",2139,343,535,121,122,P3,3,d75d9845-3716-5399-bc97-74209bf81e6f;3f790813-71b1-50d3-a9e3-9540bff0d1e4;9d35fdb2-4cf2-5029-ac33-642d6c7ede8c,Maintain the Router > Update the router firmware > Manually upload firmware to the router,,manual_review_pending,multi_block_procedure,False,223,111,169626,171765,3da8552e15e63c2e899e94bdf34f8999e3e736260950901986bc5d488a0ad715,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:2971c826-5789-5a6d-a4f8-b8e0791efcb0,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,b8c4e32f-b7c2-5163-85aa-637edc82a198,TEXT_BLOCK,"The first time that you logged in to the router with the user name admin, you were
required to change the password. You can change this password again. This password
is not the one that you use for WiFi access.
**Note:** Be sure to change the password to a secure password. The ideal password
contains no dictionary words from any language and contains uppercase and lowercase
letters, numbers, and symbols. It can be up to 30 characters.
**To change the admin password:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
4. Select **Settings > Administration > Set Password**.
The Set Password page displays.
5. Type the old password in the **Old Password** field.
This is the password that you specified the first time that you logged in to the router.
6. Type the new password in the **Set Password** and **Repeat New Password** fields.
7. Click the **Apply** button.
Your settings are saved.",1234,209,309,123,123,P3,2,d75d9845-3716-5399-bc97-74209bf81e6f;072445b1-137d-53dd-a7d3-6bc57f21f04e,Maintain the Router > Change the admin password,,manual_review_pending,multi_block_procedure,False,225,112,171766,173000,8dead8eecc5386cc828557d7362f4046994d18d8c435270a2b6ffba826d83cfb,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:b8c4e32f-b7c2-5163-85aa-637edc82a198,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,a4e28dbc-03f8-5219-bee6-eb605362c887,TEXT_BLOCK,"The router admin password is used to log in to your router web interface. We recommend
that you enable password reset so that you can reset the password if you forget it. This
reset process is supported in Chrome, Safari, Firefox, Edge, and Internet Explorer.
**To enable password reset:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The BASIC Home page displays.
4. Select **Settings > Administration > Set Password**.
The Set Password page displays.
5. Select the **Enable Password Reset** check box.
6. Select two security questions and provide answers to them.
7. Click the **Apply** button.
Your settings are saved.",940,155,235,123,124,P3,2,d75d9845-3716-5399-bc97-74209bf81e6f;ce9e7356-4147-5962-8f78-2bbadc578232,Maintain the Router > Enable admin password reset,,manual_review_pending,multi_block_procedure,False,227,113,173001,173941,6743f5775e9f4d8df575ec78d715b594a2aa928fe16cd58f26c6cc8368ddac12,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:a4e28dbc-03f8-5219-bee6-eb605362c887,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,0438a1df-5691-5fa3-82cc-26cb251a9c49,TEXT_BLOCK,"If you set up the password reset feature, you can reset your router admin password if
you forgot it. This reset process is supported in Chrome, Safari, Firefox, Edge, and
Internet Explorer.
**To reset your router admin password:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Click the **Cancel** button.
If password reset is enabled, you are prompted to enter the serial number of the
router.
The serial number is on the router label.
4. Enter the serial number of the router.
5. Click the **Continue** button.
The Router Password Reset page displays.
6. Enter the answers to your security questions.
7. Click the **Continue** button.
The page adjusts.
8. Type a new admin password, confirm your new password, and set new security
questions and answers.
9. Click the **Next** button.
The page displays a confirmation.
10. Click the **Login** button.
A login window opens.
11. With your new password, log in to the router.",1041,173,261,124,125,P3,2,d75d9845-3716-5399-bc97-74209bf81e6f;19a10480-ff98-51ee-bacb-07ecde2c35ac,Maintain the Router > Reset the admin password,,manual_review_pending,multi_block_procedure,False,229,114,173942,174983,e9b9cb6c6252a912c5ec2a932f9ac90e9d2778924daed7d58362baebaedefc30,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:0438a1df-5691-5fa3-82cc-26cb251a9c49,TEMPLATE-083,EXACT-071,TEMPLATE-083
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,556885d1-aa62-59a7-8480-f348760f9f6f,TEXT_BLOCK,"The configuration settings of the router are stored within the router in a configuration
file. You can back up (save) this file to your computer, restore it, or reset it to the factory
default settings.",202,35,51,125,125,P3,2,d75d9845-3716-5399-bc97-74209bf81e6f;8fd22ef2-eff4-57d4-9daf-35ea1ca9e502,Maintain the Router > Manage the router configuration file,,manual_review_pending,single_block,False,231,115,174984,175186,d61dd75599fb7081b7f120109cfb9512a54c896050ee4cccce9917f954e91b63,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:556885d1-aa62-59a7-8480-f348760f9f6f,TEMPLATE-107,EXACT-095,TEMPLATE-107
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,f2ead5da-2acb-58f4-886d-e9ee0aca9d2a,TEXT_BLOCK,"**To back up the router’s configuration settings:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
4. Select **Settings > Administration > Backup Settings**.
The Backup Settings page displays.
5. Click the **Back Up** button.
6. Follow the direction of your browser to save the file.
A copy of the current settings is saved in the location that you specified.",700,115,175,125,125,P3,3,d75d9845-3716-5399-bc97-74209bf81e6f;8fd22ef2-eff4-57d4-9daf-35ea1ca9e502;8dcde073-0fa9-5bb4-afcd-6200214bcc00,Maintain the Router > Manage the router configuration file > Back up the configuration settings,,manual_review_pending,multi_block_procedure,False,233,116,175187,175887,c97173357c5e6d7cf3c79526db8b1f16405025a3a9cfc843e279ced966203b2e,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:f2ead5da-2acb-58f4-886d-e9ee0aca9d2a,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,d7078124-eae3-5ce6-adfc-8b4f7c50544b,TEXT_BLOCK,"**To restore the configuration settings that you backed up:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
4. Select **Settings > Administration > Backup Settings**.
The Backup Settings page displays.
5. Click the **Browse** button to find and select the `.cfg` file.
6. Click the **Restore** button.
The file is uploaded to the router and the router restarts.
**WARNING:** Do not interrupt the restoration process.",758,121,190,126,126,P3,3,d75d9845-3716-5399-bc97-74209bf81e6f;8fd22ef2-eff4-57d4-9daf-35ea1ca9e502;ea831100-83ff-5937-ae80-9513d8509b02,Maintain the Router > Manage the router configuration file > Restore the configuration settings,,manual_review_pending,multi_block_procedure,False,235,117,175888,176646,b88ed369d3eeaba69f1d46344fb52979649535c2e81daafb1058b7f56547cff6,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:d7078124-eae3-5ce6-adfc-8b4f7c50544b,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,a4d9a8ac-c4b9-5868-9d66-89e651c227a9,TEXT_BLOCK,"You can erase the current configuration and restore the factory default settings. You
might want to do this if you move the router to a different network.
**To erase the configuration settings:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
4. Select **Settings > Administration > Backup Settings**.
The Backup Settings page displays.
5. Click the **Erase** button.
The factory default settings are restored and the router restarts.
**WARNING:** Do not interrupt the restart process.
After the restart process is complete, the user name is admin, the password is
password, and the LAN IP address is 192.168.1.1. DHCP is enabled.",971,156,243,126,127,P3,3,d75d9845-3716-5399-bc97-74209bf81e6f;8fd22ef2-eff4-57d4-9daf-35ea1ca9e502;977b4a4b-f094-5da8-bd2a-b00a9b308a21,Maintain the Router > Manage the router configuration file > Erase the current configuration settings,,manual_review_pending,multi_block_procedure,False,237,118,176647,177618,1c780359cb34106ea6060fb3c2a39b053af8095329392868dd66e9ea25e47465,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:a4d9a8ac-c4b9-5868-9d66-89e651c227a9,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,19e130b4-bcc5-5dbe-967b-a3fdab676b21,TEXT_BLOCK,"You can access your router over the Internet to view or change its settings. You must
know the router’s WAN IP address to use this feature.
**Note:** If you did not specify a secure password the first time that you logged in to the
router with the user name admin, be sure to change the password to a secure password.
The ideal password contains no dictionary words from any language and contains
uppercase and lowercase letters, numbers, and symbols. It can be up to 30 characters
(see Change the admin password on page 123).",526,94,132,127,127,P3,2,d75d9845-3716-5399-bc97-74209bf81e6f;7e03db24-6f1e-5dc2-ad4e-b46f8d5f716e,Maintain the Router > Manage remote access,,manual_review_pending,single_block,False,239,119,177619,178145,446dd1ea1530af717633799ccc0a9b0842649982de914c226b559eca3472c08f,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:19e130b4-bcc5-5dbe-967b-a3fdab676b21,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,a6376cd4-431b-519c-b2bf-4ba256d7b0e2,TEXT_BLOCK,"**To set up remote management:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
4. Select **Settings > Advanced Settings > Remote Management**.
The Remote Management page displays.
5. Select the **Turn Remote Management On** check box.
6. In the Allow Remote Access By section, specify the external IP addresses to be allowed
to access the router’s remote management.
**Note:** For enhanced security, restrict access to as few external IP addresses as
practical.
Select one of the following:
**• Only This Computer**. Allow access from a single IP address on the Internet. Enter
the IP address to be allowed access.
**• IP Address Range**. Allow access from a range of IP addresses on the Internet.
Enter a beginning IP address and an ending IP address to define the allowed
range.
**• Everyone**. Allow access from any IP address on the Internet.
7. Specify the port number for accessing the router web interface.
Normal web browser access uses the standard HTTP service port 80. For greater
security, enter a custom port number for the remote router web interface. Choose
a number from 1024 to 65535, but do not use the number of any common service
port. The default is 8443, which is a common alternate for HTTP.
8. Click the **Apply** button.
Your settings are saved.",1612,270,403,127,128,P3,3,d75d9845-3716-5399-bc97-74209bf81e6f;7e03db24-6f1e-5dc2-ad4e-b46f8d5f716e;a3c2f66e-a53f-54f6-9c4d-b49e74d7ddaa,Maintain the Router > Manage remote access > Set up remote management,,manual_review_pending,multi_block_procedure,False,241,120,178146,179758,b6cd123e5c40d1e31e31f50c776adcfd96e593e729fc278c13bb86c73d80e105,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:a6376cd4-431b-519c-b2bf-4ba256d7b0e2,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,14b57c4b-4261-5548-ac01-6cc717113e28,TEXT_BLOCK,"**To use remote access:**
1. Launch a web browser on a computer that is not on your home network.
2. Type your router’s WAN IP address into your browser’s address or location field
followed by a colon (:) and the custom port number.
For example, if your external address is 134.177.0.123 and you use port number
8443, enter **http://134.177.0.123:8443** in your browser.",370,62,93,128,128,P3,3,d75d9845-3716-5399-bc97-74209bf81e6f;7e03db24-6f1e-5dc2-ad4e-b46f8d5f716e;ff53da9e-f02a-5049-8009-7f45ffcc0231,Maintain the Router > Manage remote access > Use remote access,,manual_review_pending,multi_block_procedure,False,243,121,179759,180129,084a02b8fa32ca103c1bc8b0567cfe96d0fcfd973effa5ec38965c766bed1ae1,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:14b57c4b-4261-5548-ac01-6cc717113e28,TEMPLATE-044,EXACT-038,TEMPLATE-044
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,e1174139-a65b-519b-af2b-541af48ed09c,TEXT_BLOCK,"You can use the Nighthawk app to access your router and change its settings. Before
you can use access with the Nighthawk app, you must update your router’s firmware
and download the latest Nighthawk app for your mobile device.
For more information about how to update your router’s firmware, see Update the router
firmware on page 120.
To download the latest Nighthawk app for your mobile device, visit
https://www.netgear.com/home/apps-services/nighthawk-app/.",462,69,116,128,128,P3,2,d75d9845-3716-5399-bc97-74209bf81e6f;f7bcaa16-6d2c-5234-bf03-8d3f6b47d5a0,Maintain the Router > Access your router using the Nighthawk app,,manual_review_pending,single_block,False,245,122,180130,180592,3f8f03b49781139a16c85d12e23d90c467bb96a12fa3a95d4866a9677569f546,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:e1174139-a65b-519b-af2b-541af48ed09c,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,f045ef8a-f6ea-53bc-bdab-ccff485b5c9f,TEXT_BLOCK,"Traffic metering allows you to monitor the volume of Internet traffic that passes through
the router Internet port. With the traffic meter utility, you can set limits for traffic volume,
set a monthly limit, and get a live update of traffic usage.",247,42,62,129,129,P3,2,d75d9845-3716-5399-bc97-74209bf81e6f;b69e1207-e51c-53a7-804f-24b975dca8b5,Maintain the Router > Monitor and meter Internet traffic,,manual_review_pending,single_block,False,247,123,180593,180840,659dfe05247490a67ff7ac45fee98c014cdf09e2429054629d137bfa04540c94,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:f045ef8a-f6ea-53bc-bdab-ccff485b5c9f,TEMPLATE-135,EXACT-122,TEMPLATE-135
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,844c9b65-92c4-5bb4-995f-ffb115dcd0c4,TEXT_BLOCK,"You can monitor the traffic volume without setting a limit.
**To start or restart the traffic meter without configuring traffic volume restrictions:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
4. Select **Settings > Monitoring > Traffic Meter**.
The Traffic Meter page displays.
5. Select the **Enable Traffic Meter** check box.
By default, no traffic limit is specified and the traffic volume is not controlled.
6. In the Traffic Counter section, set the traffic counter to begin at a specific time and
date.
7. To start the traffic counter immediately, click the **Restart Counter Now** button.
8. Click the **Apply** button.
Your settings are saved and the router restarts.
The Internet Traffic Statistics section helps you to monitor the data traffic. For more
information, see View the Internet traffic volume and statistics on page 132.",1188,191,297,129,129,P3,3,d75d9845-3716-5399-bc97-74209bf81e6f;b69e1207-e51c-53a7-804f-24b975dca8b5;3bf3f546-3905-5829-aa6e-7a5bf39a5969,Maintain the Router > Monitor and meter Internet traffic > Start the traffic meter without traffic volume restrictions,,manual_review_pending,multi_block_procedure,False,249,124,180841,182029,66e6f00b3ea2aa5486fe7508629f1b6facfa5c53f50a6bda1cd7b00a6d2b2510,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:844c9b65-92c4-5bb4-995f-ffb115dcd0c4,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,6f99d1c2-78f7-582a-a91c-c810b29265e3,TEXT_BLOCK,"You can record and restrict the traffic by volume in MB. This is useful when your ISP
measures your traffic by volume.
**To record and restrict the Internet traffic by volume:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
4. Select **Settings > Monitoring > Traffic Meter**.
The Traffic Meter page displays.
5. Select the **Enable Traffic Meter** check box.
6. Select the **Traffic volume control by** radio button.
7. From the corresponding menu, select an option:
**• Download only**. The restriction is applied to incoming traffic only.
**• Both Directions**. The restriction is applied to both incoming and outgoing traffic.
8. In the **Monthly Limit** field, enter how many MBytes (MB) per month are allowed.
9. If your ISP charges you for extra data volume when you make a new connection,
enter the extra data volume in MB in the **Round up data volume for each connection**
**by** field.
10. In the Traffic Counter section, set the traffic counter to begin at a specific time and
date.
11. In the **Pop up a warning message** field, enter a value in minutes to specify when
the router issues a warning message before the monthly limit in hours is reached.
This setting is optional. The router issues a warning when the balance falls below
the number of minutes that you enter. By default, the value is 0 and no warning
message is issued.
12. Select one or more of the following actions to occur when the limit is reached:
**• Turn the Internet LED to flashing white/amber**. This setting is optional. When
the traffic limit is reached, the Internet LED blinks alternating white and amber.
**• Disconnect and disable the Internet connection**. This setting is optional. When
the traffic limit is reached, the Internet connection is disconnected and disabled.
13. Click the **Apply** button.
Your settings are saved and the router restarts.
The Internet Traffic Statistics section helps you to monitor the data traffic. For more
information, see View the Internet traffic volume and statistics on page 132.",2355,393,589,129,131,P3,3,d75d9845-3716-5399-bc97-74209bf81e6f;b69e1207-e51c-53a7-804f-24b975dca8b5;3e7494d2-2788-593b-b82b-819551a9e71f,Maintain the Router > Monitor and meter Internet traffic > Restrict Internet traffic by volume,,manual_review_pending,multi_block_procedure,False,251,125,182030,184385,a94daa377f7f6b9e96d4d7f7c84c4bb6491dabd6c31dc8f70f67d65d97812b20,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:6f99d1c2-78f7-582a-a91c-c810b29265e3,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,1b8200e6-8203-5619-9ef2-8b7b265e9bbb,TEXT_BLOCK,"You can record and restrict the traffic by connection time. This is useful when your ISP
measures your connection time.
**To record and restrict the Internet traffic by connection time:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
4. Select **Settings > Monitoring > Traffic Meter**.
The Traffic Meter page displays.
5. Select the **Enable Traffic Meter** check box.
6. Select the **Connection time control** radio button.
**Note:** The router must be connected to the Internet for you to be able to select the
**Connection time control** radio button.
7. In the **Monthly Limit** field, enter how many hours per month are allowed.
**Note:** The router must be connected to the Internet for you to be able to enter
information in the **Monthly Limit** field.
8. In the Traffic Counter section, set the traffic counter to begin at a specific time and
date.
9. In the **Pop up a warning message** field, enter a value in minutes to specify when
the router issues a warning message before the monthly limit in hours is reached.
This setting is optional. The router issues a warning when the balance falls under the
number of minutes that you enter. By default, the value is 0 and no warning message
is issued.
10. Select one or more of the following actions to occur when the limit is reached:
**• Turn the Internet LED to flashing white/amber**. This setting is optional. When
the traffic limit is reached, the Internet LED alternates blinking white and amber.
**• Disconnect and disable the Internet connection**. This setting is optional. When
the traffic limit is reached, the Internet connection is disconnected and disabled.
11. Click the **Apply** button.
Your settings are saved and the router restarts.
The Internet Traffic Statistics section helps you to monitor the data traffic. For more
information, see View the Internet traffic volume and statistics on page 132.",2219,368,555,131,132,P4,3,d75d9845-3716-5399-bc97-74209bf81e6f;b69e1207-e51c-53a7-804f-24b975dca8b5;d94df5d6-7679-5072-bd37-40aa90d6962b,Maintain the Router > Monitor and meter Internet traffic > Restrict Internet traffic by connection time,,manual_review_pending,multi_block_procedure,False,253,126,184386,186605,ee32c6b650ef4a483a6377d7287d75afd9d20e64314169d56cc1a1e8a35198b0,True,text-backed candidate; reviewer required,404fe683-4727-4c53-9c1d-9adf98a793c4:1b8200e6-8203-5619-9ef2-8b7b265e9bbb,,,
404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,c8a95726-f99f-52af-ad93-4dfe009d03fa,TEXT_BLOCK,"If you enabled the traffic meter (see Start the traffic meter without traffic volume
restrictions on page 129), you can view the Internet traffic volume and statistics.
**To view the Internet traffic volume and statistics shown by the traffic meter:**
1. Launch a web browser from a computer or mobile device that is connected to the
router network.
2. Enter **http://www.routerlogin.net**.
A login window opens.
3. Enter the router admin user name and password.
The user name is **admin**. The password is the one that you specified the first time
that you logged in. The user name and password are case-sensitive.
The Dashboard displays.
4. Select **Settings > Monitoring > Traffic Meter**.
The Traffic Meter page displays.
5. Scroll down to the Internet Traffic Statistics section.
The Internet Traffic Statistics section displays when the traffic counter was started
and what the traffic balance is. The table displays information about the connection
time and traffic volume in MB.
6. To refresh the information on the page, click the **Refresh** button.
The information on the page is updated.
7. To display more information about the data traffic and to change the polling interval,
click the **Traffic Status** button.
The Traffic Status pop-up window displays.",1269,202,318,132,132,P4,3,d75d9845-3716-5399-bc97-74209bf81e6f;b69e1207-e51c-53a7-804f-24b975dca8b5;6f7dd394-8463-51b2-9682-a5b8a80b61ce,Maintain the Router > Monitor and meter Internet traffic > View the Internet traffic volume and statistics,,manual_review_pending,table_or_figure_textual,False,255,127,186606,187875,f551e781fd47dce9baf25e8bed544c90c16811a3ee3a5ca00be4682ff620eb13,True,text-backed table/figure; reviewer must verify,404fe683-4727-4c53-9c1d-9adf98a793c4:c8a95726-f99f-52af-ad93-4dfe009d03fa,,,
